index,address,subway_station,subway_station.1,subway_station.2,police,police.1,police.2,primary_school,primary_school.1,primary_school.2,university,university.1,university.2,library,library.1,library.2,night_club,night_club.1,night_club.2,shopping_mall,shopping_mall.1,shopping_mall.2,supermarket,supermarket.1,supermarket.2,bus_station,bus_station.1,bus_station.2,park,park.1,park.2,church,church.1,church.2,hospital,hospital.1,hospital.2,latitude,longitude,Transaction Date,Total Cost(NTD),Cost per Sqaure Meter,Building Completion Date,Transacted Floor,Total Floor,Total Area Transacted (Sqaure Meter),Bed Rooms,Living/Dining Rooms,Bathrooms,Main construction Method,Type of Building,transaction year,time delta,time delta year,500_label,1km_label,3km_label,500_price_label,1km_price_label,3km_price_label,house_no_price_label,house_price_label
2532,康定路１０３號二十四樓之３,0.0,3.0,3.0,3.0,14.0,16.0,2.0,4.0,11.0,6.0,10.0,19.0,4.0,11.0,21.0,7.0,27.0,28.0,3.0,24.0,28.0,8.0,20.0,25.0,5.0,30.0,38.0,11.0,36.0,60.0,8.0,14.0,27.0,29.0,40.0,48.0,25.0394235,121.5021082,2020-06-15,22500000,215971,2016-03-31,24,26.0,128.61,2,2,1,Other,Residential Apartment/Condo (11F+ with elevators),2020,1537 days,4.0,1,2,2,0,0,0,2,0
2533,和平西路三段３０９巷１５弄４９號三樓,0.0,1.0,1.0,2.0,7.0,9.0,2.0,5.0,7.0,0.0,1.0,6.0,1.0,3.0,5.0,0.0,7.0,10.0,0.0,6.0,6.0,3.0,11.0,19.0,0.0,9.0,13.0,15.0,33.0,49.0,2.0,9.0,18.0,1.0,16.0,34.0,25.0359188,121.492053,2020-05-28,9050000,102550,1975-07-21,3,4.0,88.25,3,2,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,16383 days,44.0,2,0,2,1,1,1,2,1
2534,康定路１０３號二十三樓之３,0.0,3.0,3.0,3.0,14.0,16.0,2.0,4.0,11.0,6.0,10.0,19.0,4.0,11.0,21.0,7.0,27.0,28.0,3.0,24.0,28.0,8.0,20.0,25.0,5.0,30.0,38.0,11.0,36.0,60.0,8.0,14.0,27.0,29.0,40.0,48.0,25.0394235,121.5021082,2020-06-23,23300000,181154,2016-03-31,23,26.0,128.61,1,1,1,Other,Residential Apartment/Condo (11F+ with elevators),2020,1545 days,4.0,1,2,2,3,3,3,2,0
2535,延平北路二段１２７號六樓之５,0.0,4.0,7.0,8.0,12.0,26.0,4.0,9.0,12.0,2.0,7.0,17.0,8.0,14.0,23.0,4.0,10.0,26.0,10.0,26.0,54.0,9.0,13.0,22.0,2.0,19.0,45.0,5.0,25.0,49.0,10.0,22.0,46.0,6.0,27.0,49.0,25.0574265,121.5117393,2020-06-21,5000000,170940,1979-04-19,6,11.0,29.25,0,0,0,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,15039 days,41.0,0,2,3,3,3,3,2,1
2536,麗山街３２８巷３９號四樓,1.0,2.0,7.0,1.0,3.0,10.0,3.0,5.0,21.0,5.0,8.0,42.0,1.0,3.0,15.0,0.0,0.0,8.0,1.0,3.0,32.0,4.0,13.0,56.0,5.0,9.0,47.0,7.0,29.0,60.0,10.0,17.0,60.0,4.0,10.0,59.0,25.0825462,121.574776,2020-06-08,13520000,143236,1982-06-28,4,5.0,94.39,3,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,13860 days,37.0,0,0,1,1,1,1,2,1
2537,港墘路１４９號二樓,1.0,2.0,8.0,1.0,2.0,15.0,0.0,4.0,22.0,6.0,8.0,34.0,1.0,1.0,15.0,0.0,1.0,12.0,2.0,5.0,34.0,4.0,13.0,60.0,7.0,12.0,51.0,6.0,26.0,60.0,8.0,20.0,60.0,5.0,12.0,60.0,25.0773022,121.5757633,2020-06-17,13700000,134989,1980-09-12,2,5.0,101.49,3,1,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,14523 days,39.0,0,0,1,1,1,1,2,1
2538,林森北路５３６號六樓之３,1.0,4.0,6.0,1.0,2.0,15.0,3.0,7.0,12.0,9.0,21.0,24.0,3.0,11.0,18.0,26.0,51.0,60.0,5.0,11.0,21.0,8.0,18.0,34.0,3.0,18.0,39.0,12.0,44.0,60.0,17.0,40.0,58.0,19.0,48.0,60.0,25.0637616,121.5254536,2020-05-17,11520000,254642,2005-08-26,6,14.0,45.24,2,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,5378 days,14.0,3,3,3,0,0,0,2,0
2539,中山北路二段８５巷１號五樓之１,1.0,5.0,7.0,2.0,9.0,20.0,0.0,10.0,16.0,5.0,21.0,28.0,2.0,14.0,28.0,37.0,60.0,60.0,9.0,28.0,44.0,4.0,20.0,35.0,3.0,20.0,49.0,11.0,42.0,60.0,9.0,46.0,60.0,19.0,51.0,60.0,25.0588815,121.5235197,2020-06-06,18560000,286604,2019-11-25,5,7.0,75.94,1,1,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,194 days,0.0,3,3,3,0,0,0,2,2
2540,農安街２３３號四樓,0.0,2.0,3.0,1.0,2.0,4.0,0.0,6.0,8.0,0.0,5.0,35.0,3.0,10.0,10.0,0.0,16.0,49.0,2.0,11.0,14.0,14.0,27.0,34.0,9.0,18.0,31.0,6.0,34.0,60.0,5.0,27.0,43.0,4.0,31.0,49.0,25.0647817,121.5342586,2020-06-02,24800000,200065,1985-10-12,4,7.0,123.96,3,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,12652 days,34.0,2,2,3,3,3,3,2,0
2541,內湖路一段３２３巷１８弄１號四樓,1.0,2.0,7.0,1.0,2.0,12.0,2.0,7.0,18.0,2.0,9.0,40.0,2.0,3.0,18.0,0.0,0.0,7.0,0.0,5.0,33.0,4.0,11.0,55.0,3.0,9.0,54.0,11.0,38.0,60.0,3.0,12.0,60.0,2.0,5.0,57.0,25.0837074,121.5679164,2020-06-07,15150000,114400,1978-08-24,4,4.0,132.43,4,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,15263 days,41.0,2,0,1,1,1,1,2,1
2542,民生東路三段３２號八樓之３,0.0,4.0,4.0,0.0,2.0,8.0,0.0,4.0,11.0,20.0,29.0,34.0,1.0,10.0,18.0,2.0,19.0,33.0,1.0,16.0,26.0,4.0,21.0,40.0,5.0,41.0,55.0,16.0,50.0,60.0,8.0,38.0,60.0,5.0,44.0,60.0,25.0575992,121.5398189,2020-05-22,87280000,255033,2007-08-06,8,14.0,342.23,3,2,4,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,4673 days,12.0,0,1,3,0,0,0,1,0
2543,中山北路二段６５巷１０號七樓之２,1.0,5.0,7.0,1.0,11.0,25.0,0.0,8.0,13.0,3.0,12.0,29.0,2.0,15.0,27.0,39.0,60.0,60.0,10.0,31.0,45.0,4.0,19.0,37.0,2.0,18.0,52.0,11.0,41.0,60.0,9.0,45.0,60.0,15.0,57.0,60.0,25.0569626,121.5240147,2020-06-19,30500000,316282,2020-04-28,7,12.0,128.7,1,2,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,52 days,0.0,3,3,3,2,2,2,2,2
2544,中山北路二段６５巷１０號四樓之２,1.0,5.0,7.0,1.0,11.0,25.0,0.0,8.0,13.0,3.0,12.0,29.0,2.0,15.0,27.0,39.0,60.0,60.0,10.0,31.0,45.0,4.0,19.0,37.0,2.0,18.0,52.0,11.0,41.0,60.0,9.0,45.0,60.0,15.0,57.0,60.0,25.0569626,121.5240147,2017-01-16,29550000,296695,2020-04-28,4,12.0,131.28,2,2,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2017,-1198 days,-4.0,3,3,3,0,0,0,2,2
2545,中山北路二段６５巷１０號四樓之３,1.0,5.0,7.0,1.0,11.0,25.0,0.0,8.0,13.0,3.0,12.0,29.0,2.0,15.0,27.0,39.0,60.0,60.0,10.0,31.0,45.0,4.0,19.0,37.0,2.0,18.0,52.0,11.0,41.0,60.0,9.0,45.0,60.0,15.0,57.0,60.0,25.0569626,121.5240147,2017-01-16,42980000,283737,2020-04-28,4,12.0,182.73,2,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2017,-1198 days,-4.0,3,3,3,0,0,0,0,2
2546,中山北路二段６５巷１０號九樓之７,1.0,5.0,7.0,1.0,11.0,25.0,0.0,8.0,13.0,3.0,12.0,29.0,2.0,15.0,27.0,39.0,60.0,60.0,10.0,31.0,45.0,4.0,19.0,37.0,2.0,18.0,52.0,11.0,41.0,60.0,9.0,45.0,60.0,15.0,57.0,60.0,25.0569626,121.5240147,2020-05-29,37000000,286023,2020-04-28,9,12.0,161.39,2,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,31 days,0.0,3,3,3,0,0,0,0,2
2547,中山北路二段６５巷１０號四樓之１,1.0,5.0,7.0,1.0,11.0,25.0,0.0,8.0,13.0,3.0,12.0,29.0,2.0,15.0,27.0,39.0,60.0,60.0,10.0,31.0,45.0,4.0,19.0,37.0,2.0,18.0,52.0,11.0,41.0,60.0,9.0,45.0,60.0,15.0,57.0,60.0,25.0569626,121.5240147,2017-06-21,30000000,309342,2020-04-28,4,12.0,96.98,0,0,0,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2017,-1042 days,-3.0,3,3,3,2,2,2,2,2
2548,中山北路二段６５巷１０號八樓之６,1.0,5.0,7.0,1.0,11.0,25.0,0.0,8.0,13.0,3.0,12.0,29.0,2.0,15.0,27.0,39.0,60.0,60.0,10.0,31.0,45.0,4.0,19.0,37.0,2.0,18.0,52.0,11.0,41.0,60.0,9.0,45.0,60.0,15.0,57.0,60.0,25.0569626,121.5240147,2017-02-27,17000000,276873,2020-04-28,8,12.0,61.4,1,2,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2017,-1156 days,-4.0,3,3,3,0,0,0,2,2
2549,新生北路一段１０８之３號九樓之４,0.0,4.0,7.0,1.0,14.0,24.0,1.0,4.0,7.0,2.0,15.0,40.0,0.0,16.0,29.0,39.0,60.0,60.0,1.0,29.0,48.0,2.0,13.0,22.0,6.0,28.0,54.0,10.0,42.0,60.0,8.0,45.0,60.0,9.0,34.0,60.0,25.0495641,121.5282827,2020-05-28,3000000,128755,1978-10-02,9,12.0,23.3,1,0,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,15214 days,41.0,3,3,3,1,1,1,2,1
2550,長安東路一段５１號四樓之２,0.0,5.0,8.0,3.0,19.0,23.0,1.0,3.0,6.0,3.0,20.0,45.0,0.0,18.0,32.0,44.0,60.0,60.0,2.0,37.0,60.0,3.0,12.0,21.0,5.0,37.0,59.0,10.0,40.0,60.0,7.0,48.0,60.0,6.0,35.0,60.0,25.0489203,121.5262048,2020-05-20,44610000,195033,2007-08-10,4,13.0,228.73,4,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,4667 days,12.0,3,3,3,3,3,3,0,0
2551,民權東路三段６２號八樓,1.0,3.0,4.0,0.0,2.0,6.0,1.0,3.0,6.0,19.0,23.0,29.0,0.0,7.0,16.0,2.0,6.0,15.0,3.0,13.0,23.0,6.0,23.0,31.0,7.0,29.0,47.0,7.0,30.0,60.0,5.0,22.0,40.0,7.0,21.0,45.0,25.0620519,121.5424277,2020-05-24,29800000,209918,1986-11-25,8,19.0,141.96,2,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,12234 days,33.0,0,2,2,3,3,3,0,0
2552,長安東路一段１９號八樓之３,1.0,5.0,9.0,10.0,20.0,24.0,0.0,3.0,9.0,2.0,20.0,47.0,6.0,18.0,33.0,43.0,60.0,60.0,13.0,50.0,60.0,1.0,14.0,24.0,9.0,34.0,55.0,9.0,35.0,60.0,9.0,46.0,60.0,11.0,48.0,60.0,25.0496327,121.5230325,2020-05-28,4600000,166667,1988-12-19,8,12.0,27.6,0,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,11483 days,31.0,3,3,3,3,3,3,2,1
2554,南京東路四段１０３號八樓,1.0,2.0,6.0,2.0,8.0,12.0,3.0,10.0,10.0,1.0,8.0,18.0,8.0,14.0,24.0,2.0,6.0,31.0,2.0,16.0,34.0,6.0,23.0,33.0,3.0,14.0,34.0,11.0,44.0,60.0,16.0,47.0,60.0,22.0,53.0,60.0,25.0518777,121.5545346,2020-06-08,30000000,228432,1987-01-19,8,12.0,131.33,3,2,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,12194 days,33.0,1,1,3,0,0,0,2,0
2555,經貿二路２３５巷２９號六樓,1.0,3.0,7.0,2.0,4.0,18.0,0.0,4.0,21.0,0.0,0.0,18.0,0.0,2.0,28.0,0.0,1.0,7.0,0.0,0.0,20.0,1.0,8.0,52.0,7.0,18.0,50.0,10.0,26.0,60.0,2.0,9.0,53.0,1.0,6.0,54.0,25.061211,121.615058,2020-06-12,80000000,255896,2014-12-04,6,21.0,344.32,3,2,3,Steel Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,2017 days,5.0,2,0,1,0,0,0,1,0
2556,經貿二路１５７巷３６弄１１２號十七樓,1.0,3.0,7.0,2.0,4.0,18.0,0.0,5.0,21.0,0.0,0.0,18.0,0.0,1.0,28.0,0.0,1.0,9.0,0.0,0.0,20.0,1.0,10.0,54.0,8.0,18.0,50.0,9.0,27.0,60.0,2.0,9.0,60.0,1.0,5.0,55.0,25.0623014,121.6139786,2020-06-16,65000000,198147,2014-03-06,17,21.0,328.04,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,2294 days,6.0,2,0,1,3,3,3,1,0
2558,長順街４６巷４９號三樓,0.0,0.0,1.0,0.0,3.0,6.0,2.0,4.0,9.0,1.0,1.0,2.0,1.0,3.0,4.0,0.0,4.0,8.0,0.0,1.0,5.0,1.0,11.0,19.0,1.0,3.0,8.0,9.0,40.0,53.0,1.0,6.0,18.0,1.0,7.0,21.0,25.0308542,121.4887409,2020-05-31,9160000,97034,1972-04-07,3,4.0,94.4,4,2,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,17586 days,48.0,2,0,2,1,1,1,2,1
2559,延平北路二段１２７號十一樓之１,0.0,4.0,7.0,8.0,12.0,26.0,4.0,9.0,13.0,2.0,7.0,17.0,8.0,14.0,23.0,4.0,10.0,23.0,10.0,26.0,54.0,9.0,13.0,22.0,2.0,19.0,45.0,6.0,24.0,49.0,10.0,21.0,44.0,6.0,27.0,48.0,25.057412,121.511654,2020-01-30,14000000,155954,1979-04-19,11,11.0,89.77,3,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,14896 days,40.0,0,2,3,3,3,3,2,1
2560,民權西路２３７之８號十五樓之６,1.0,2.0,5.0,6.0,12.0,17.0,5.0,9.0,13.0,1.0,6.0,21.0,5.0,12.0,18.0,4.0,10.0,17.0,2.0,12.0,26.0,0.0,10.0,27.0,7.0,13.0,27.0,4.0,21.0,46.0,8.0,28.0,48.0,4.0,18.0,38.0,25.0631256,121.5117242,2020-06-15,13960000,240939,2019-06-25,15,19.0,57.94,1,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,356 days,0.0,2,2,2,0,0,0,2,0
2561,民權西路２３７之８號十三樓之６,1.0,2.0,5.0,6.0,12.0,17.0,5.0,9.0,13.0,1.0,6.0,21.0,5.0,12.0,18.0,4.0,10.0,17.0,2.0,12.0,26.0,0.0,10.0,27.0,7.0,13.0,27.0,4.0,21.0,46.0,8.0,28.0,48.0,4.0,18.0,38.0,25.0631256,121.5117242,2020-06-05,15220000,235071,2019-06-25,13,19.0,77.61,1,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,346 days,0.0,2,2,2,0,0,0,2,0
2562,民權西路２３７之８號十五樓之５,1.0,2.0,5.0,6.0,12.0,17.0,5.0,9.0,13.0,1.0,6.0,21.0,5.0,12.0,18.0,4.0,10.0,17.0,2.0,12.0,26.0,0.0,10.0,27.0,7.0,13.0,27.0,4.0,21.0,46.0,8.0,28.0,48.0,4.0,18.0,38.0,25.0631256,121.5117242,2020-06-12,14220000,240487,2019-06-25,15,19.0,59.13,1,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,353 days,0.0,2,2,2,0,0,0,2,0
2563,民權西路２３７之８號十六樓之５,1.0,2.0,5.0,6.0,12.0,17.0,5.0,9.0,13.0,1.0,6.0,21.0,5.0,12.0,18.0,4.0,10.0,17.0,2.0,12.0,26.0,0.0,10.0,27.0,7.0,13.0,27.0,4.0,21.0,46.0,8.0,28.0,48.0,4.0,18.0,38.0,25.0631256,121.5117242,2020-06-15,14320000,242178,2019-06-25,16,19.0,59.13,1,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,356 days,0.0,2,2,2,0,0,0,2,0
2564,青年路３０巷２號八樓之２,0.0,0.0,2.0,0.0,6.0,16.0,3.0,11.0,15.0,0.0,2.0,5.0,2.0,9.0,15.0,1.0,3.0,11.0,0.0,0.0,6.0,8.0,16.0,28.0,1.0,11.0,24.0,10.0,51.0,60.0,11.0,27.0,41.0,0.0,11.0,18.0,25.0261093,121.504525,2020-06-29,5700000,128552,1987-03-16,8,12.0,44.33,4,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,12159 days,33.0,2,0,2,1,1,1,2,1
2566,重慶北路三段１２０巷７１號九樓,0.0,3.0,4.0,3.0,12.0,14.0,2.0,9.0,12.0,1.0,6.0,19.0,1.0,9.0,15.0,2.0,7.0,13.0,2.0,7.0,14.0,3.0,7.0,24.0,3.0,18.0,28.0,5.0,24.0,45.0,4.0,24.0,40.0,5.0,10.0,25.0,25.0673305,121.5116461,2020-05-28,19180000,189601,2010-11-05,9,9.0,101.16,2,1,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,3492 days,9.0,2,0,2,3,3,3,2,0
2567,萬大路４２４巷１３４號三樓,0.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,10.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,4.0,4.0,0.0,1.0,1.0,4.0,11.0,16.0,0.0,2.0,3.0,6.0,24.0,42.0,3.0,14.0,19.0,3.0,8.0,9.0,25.0209478,121.4944023,2020-06-08,7600000,104972,1973-10-17,3,4.0,72.4,2,2,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,17036 days,46.0,2,0,2,1,1,1,2,1
2569,信義路二段１６１巷８號四樓,1.0,3.0,6.0,0.0,6.0,9.0,2.0,7.0,11.0,6.0,21.0,47.0,3.0,23.0,41.0,0.0,0.0,2.0,6.0,13.0,24.0,7.0,19.0,31.0,7.0,27.0,38.0,4.0,41.0,60.0,14.0,43.0,60.0,11.0,21.0,54.0,25.034477,121.528818,2020-06-09,10950000,351977,2008-10-16,4,7.0,31.11,1,1,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,4254 days,11.0,0,1,1,2,2,2,2,2
2570,松江路１５６巷３０號三樓,1.0,2.0,6.0,1.0,6.0,16.0,2.0,5.0,9.0,1.0,8.0,43.0,2.0,8.0,21.0,16.0,60.0,60.0,3.0,23.0,40.0,5.0,18.0,33.0,11.0,29.0,45.0,12.0,41.0,60.0,8.0,42.0,60.0,9.0,51.0,60.0,25.0543138,121.5307331,2020-06-15,19000000,202840,1979-04-12,3,5.0,93.67,4,0,4,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,15040 days,41.0,0,3,3,3,3,3,2,0
2571,民生東路二段１４７巷５弄８號五樓,1.0,3.0,5.0,1.0,3.0,6.0,2.0,4.0,9.0,3.0,26.0,33.0,5.0,10.0,12.0,3.0,27.0,60.0,2.0,13.0,21.0,6.0,28.0,42.0,10.0,36.0,46.0,10.0,45.0,60.0,9.0,38.0,60.0,9.0,33.0,60.0,25.0590461,121.535586,2020-06-07,72880000,264590,2010-02-09,5,10.0,366.46,3,2,2,Other,Apartment Building (Below 10F with Elevator),2020,3771 days,10.0,0,1,3,0,0,0,1,0
2572,民權東路六段２８８號五樓,1.0,2.0,9.0,0.0,2.0,19.0,2.0,5.0,21.0,1.0,11.0,26.0,0.0,4.0,18.0,0.0,1.0,10.0,0.0,1.0,19.0,4.0,8.0,58.0,2.0,7.0,59.0,5.0,24.0,60.0,3.0,6.0,60.0,2.0,15.0,60.0,25.0723391,121.6053057,2020-06-15,24000000,195599,1989-10-20,5,6.0,122.7,5,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,11196 days,30.0,2,0,1,3,3,3,2,0
2573,金龍路２２２巷１６號五樓,0.0,0.0,6.0,0.0,1.0,10.0,0.0,1.0,14.0,0.0,8.0,34.0,1.0,2.0,12.0,1.0,2.0,7.0,0.0,1.0,18.0,1.0,8.0,40.0,0.0,6.0,41.0,5.0,17.0,60.0,4.0,8.0,51.0,0.0,12.0,60.0,25.0879535,121.5853707,2020-06-13,11800000,182974,1993-12-13,5,12.0,64.49,1,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,9679 days,26.0,2,0,1,3,3,3,2,0
2574,德惠街３巷１號七樓之２,0.0,3.0,6.0,0.0,5.0,15.0,1.0,7.0,9.0,13.0,20.0,24.0,2.0,8.0,15.0,6.0,34.0,48.0,3.0,8.0,16.0,6.0,16.0,23.0,5.0,16.0,27.0,9.0,45.0,60.0,12.0,38.0,49.0,18.0,38.0,52.0,25.0670489,121.523118,2020-06-13,12280000,159688,2006-12-29,7,7.0,76.9,1,1,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,4915 days,13.0,1,1,3,3,3,3,2,1
2575,民權東路六段２０６巷７６弄７號,0.0,0.0,12.0,0.0,1.0,21.0,0.0,2.0,27.0,0.0,13.0,34.0,0.0,4.0,18.0,0.0,0.0,13.0,0.0,1.0,37.0,1.0,3.0,60.0,0.0,2.0,60.0,7.0,26.0,60.0,0.0,3.0,60.0,0.0,21.0,60.0,25.0662055,121.5953935,2020-06-18,49650000,177779,2001-05-22,4,4.0,279.28,5,3,4,Reinforced Concrete,Townhouse,2020,6967 days,19.0,2,0,1,3,3,3,0,0
2576,指南路三段７７巷３號四樓,0.0,0.0,3.0,0.0,1.0,5.0,1.0,3.0,13.0,0.0,13.0,19.0,1.0,11.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,17.0,0.0,1.0,24.0,10.0,19.0,60.0,0.0,4.0,37.0,0.0,1.0,8.0,24.982793,121.5803841,2020-06-04,13100000,128962,2010-07-21,4,13.0,101.58,2,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,3606 days,9.0,2,0,2,1,1,1,2,1
2577,試院路１４４巷２弄８號五樓,0.0,1.0,10.0,1.0,5.0,23.0,1.0,9.0,36.0,9.0,15.0,60.0,4.0,7.0,36.0,0.0,2.0,11.0,0.0,0.0,8.0,1.0,9.0,60.0,3.0,18.0,56.0,4.0,19.0,60.0,6.0,32.0,60.0,1.0,12.0,60.0,24.9902965,121.5477261,2020-06-05,7650000,160008,1992-06-01,5,6.0,47.81,1,1,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,10231 days,28.0,2,0,1,3,3,3,2,1
2578,樟新街８巷３號四樓,0.0,0.0,12.0,1.0,1.0,20.0,1.0,3.0,34.0,0.0,2.0,49.0,2.0,5.0,44.0,0.0,1.0,14.0,0.0,4.0,11.0,4.0,10.0,60.0,0.0,4.0,60.0,6.0,26.0,60.0,1.0,6.0,60.0,0.0,4.0,60.0,24.9795065,121.554731,2020-05-03,13000000,162378,1993-12-02,4,5.0,80.06,3,2,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,9649 days,26.0,2,0,1,3,3,3,2,1
2579,吉利街１０６巷７號三樓之３,1.0,2.0,7.0,0.0,0.0,11.0,1.0,4.0,18.0,1.0,14.0,32.0,1.0,5.0,14.0,0.0,0.0,11.0,0.0,2.0,10.0,5.0,9.0,49.0,4.0,9.0,41.0,13.0,26.0,60.0,5.0,9.0,59.0,1.0,4.0,60.0,25.1178926,121.505752,2020-06-20,18650000,180034,2018-01-29,3,8.0,109.35,2,1,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,873 days,2.0,2,0,1,3,3,3,2,0
2580,磺港路１４０號二樓之２,1.0,4.0,6.0,0.0,3.0,11.0,0.0,4.0,15.0,1.0,3.0,31.0,1.0,2.0,17.0,3.0,4.0,10.0,0.0,0.0,3.0,6.0,10.0,38.0,6.0,13.0,29.0,9.0,42.0,60.0,6.0,13.0,41.0,2.0,11.0,60.0,25.1291052,121.5029157,2020-05-25,30000000,164621,2019-07-25,2,18.0,205.22,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,305 days,0.0,2,0,1,3,3,3,0,1
2581,光復南路４２０巷１號五樓,0.0,4.0,5.0,0.0,4.0,10.0,2.0,7.0,9.0,2.0,11.0,26.0,3.0,12.0,17.0,3.0,30.0,46.0,1.0,29.0,55.0,8.0,22.0,41.0,8.0,32.0,49.0,8.0,32.0,54.0,12.0,41.0,60.0,27.0,60.0,60.0,25.0364057,121.5570761,2020-06-09,27200000,261538,1984-04-03,5,6.0,104.0,3,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,13216 days,36.0,1,3,3,0,0,0,2,0
2582,四維路１９８巷２１弄２號十樓,1.0,4.0,17.0,1.0,3.0,24.0,2.0,9.0,40.0,11.0,39.0,60.0,4.0,15.0,60.0,2.0,7.0,60.0,3.0,5.0,60.0,10.0,28.0,60.0,4.0,25.0,60.0,11.0,35.0,60.0,19.0,46.0,60.0,8.0,21.0,60.0,25.027321,121.5461342,2020-07-02,21300000,210954,1985-05-22,10,19.0,100.97,2,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,12825 days,35.0,0,1,0,3,3,3,2,0
2583,向陽路２５８巷９８號七樓之５,0.0,1.0,9.0,4.0,4.0,20.0,0.0,3.0,25.0,0.0,0.0,17.0,0.0,2.0,26.0,0.0,0.0,16.0,0.0,0.0,32.0,0.0,3.0,57.0,2.0,8.0,59.0,7.0,22.0,60.0,0.0,7.0,60.0,0.0,1.0,60.0,25.0584573,121.5964394,2020-05-27,20360000,149431,2008-10-09,7,9.0,136.25,2,1,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,4248 days,11.0,2,0,1,3,3,3,0,1
2585,吳興街３２０巷１０之３號二樓之４,0.0,3.0,12.0,1.0,7.0,20.0,2.0,4.0,27.0,16.0,19.0,60.0,3.0,7.0,46.0,2.0,8.0,60.0,1.0,15.0,60.0,4.0,12.0,60.0,1.0,10.0,60.0,6.0,32.0,60.0,10.0,20.0,60.0,21.0,25.0,60.0,25.0256263,121.564814,2020-05-31,13600000,169259,1991-10-16,2,5.0,80.35,2,1,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,10455 days,28.0,1,2,0,3,3,3,2,1
2586,研究院路三段７號,0.0,0.0,2.0,0.0,1.0,4.0,0.0,3.0,7.0,2.0,21.0,22.0,2.0,13.0,17.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,3.0,12.0,1.0,4.0,17.0,6.0,17.0,58.0,0.0,1.0,16.0,0.0,0.0,4.0,25.0357569,121.6168663,2020-04-17,17110000,111437,2010-09-21,1,5.0,153.54,3,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,3496 days,9.0,2,0,2,1,1,1,0,1
