,latitude,longitude,police_500,police_1000,police_3000,hospital_500,hospital_1000,hospital_3000,shopping_mall_500,shopping_mall_1000,shopping_mall_3000,library_500,library_1000,library_3000,bus_station_500,bus_station_1000,bus_station_3000,university_500,university_1000,university_3000,primary_school_500,primary_school_1000,primary_school_3000,church_500,church_1000,church_3000,night_club_500,night_club_1000,night_club_3000,supermarket_500,supermarket_1000,supermarket_3000,subway_station_500,subway_station_1000,subway_station_3000,park_500,park_1000,park_3000
紫雲街３５號,25.0176136,121.5746629,0,0,15,0,0,54.0,0,0,31.0,0,1,19,0,0.0,43.0,0,0,27.0,0,0,14,0,1.0,60.0,0,0,27,0,3,36.0,0,0,10,4,10,60
光復北路１３４號四樓,25.0520418,121.5570617,2,7,11,22,50,60.0,2,17,25.0,5,16,21,3,11.0,25.0,2,8,14.0,3,7,12,17,47.0,60.0,2,8,26,8,25,34.0,0,2,4,12,42,60
延壽街３９９號四樓之１,25.0564947,121.5573569,3,8,10,12,44,56.0,1,13,17.0,1,14,16,2,19.0,21.0,2,6,8.0,1,9,12,9,40.0,56.0,1,8,12,8,23,34.0,0,3,3,16,39,60
康樂街２０巷２８號四樓,25.0686997,121.6167337,3,5,18,3,3,54.0,0,2,19.0,1,1,18,2,9.0,47.0,0,0,16.0,1,5,20,5,10.0,59.0,0,0,9,10,15,53.0,0,2,7,10,32,60
民權東路六段１２３巷２０弄１１號十二樓之１,25.0698104,121.5921838,1,1,23,18,22,60.0,1,2,37.0,4,4,18,0,1.0,60.0,11,13,33.0,1,2,27,3,7.0,60.0,0,1,13,1,3,60.0,0,0,13,7,20,60
五常街３１號七樓之２,25.064421,121.53852,1,1,5,3,19,30.0,6,7,10.0,1,7,10,6,23.0,34.0,0,22,26.0,1,2,7,4,21.0,38.0,0,5,15,13,25,34.0,0,2,3,5,28,60
康樂街４８巷５號四樓,25.0690236,121.6182489,1,5,18,3,3,52.0,1,2,18.0,0,1,18,2,7.0,47.0,0,0,16.0,1,6,19,5,10.0,56.0,0,0,9,9,15,50.0,0,1,7,8,27,60
星雲街１３８巷１４號二樓,25.0792476,121.5952292,2,4,21,2,31,60.0,0,1,22.0,0,3,14,3,11.0,47.0,1,19,32.0,1,3,20,6,15.0,60.0,1,4,6,3,8,56.0,1,2,8,5,27,60
錦州街３５２號三樓,25.0601382,121.539543,0,3,7,10,28,58.0,3,10,25.0,1,9,16,10,35.0,53.0,20,28,30.0,1,3,6,9,34.0,52.0,1,12,26,5,28,34.0,1,3,5,10,48,60
麗山街６８巷３號三樓,25.0821945,121.5793863,1,1,9,4,11,57.0,1,2,30.0,1,2,10,1,11.0,46.0,3,15,33.0,1,4,18,8,19.0,60.0,0,1,7,4,14,47.0,1,2,7,10,27,60
康寧路三段１８９巷２１弄１０號四樓,25.0709537,121.6127792,2,3,18,2,18,60.0,1,1,20.0,1,3,16,5,9.0,56.0,0,2,25.0,5,5,20,6,10.0,60.0,0,0,9,9,15,54.0,1,2,8,8,29,60
星雲街１６８巷４３號十八樓之８,25.0799896,121.5973661,2,4,19,0,28,60.0,0,1,17.0,0,1,12,3,11.0,46.0,1,9,32.0,1,4,20,4,14.0,60.0,1,4,6,2,9,55.0,0,2,7,7,27,60
成功路五段８３號五樓之８,25.073855,121.605282,0,0,19,15,15,60.0,0,1,18.0,0,2,17,2,7.0,58.0,2,11,26.0,1,5,21,3,5.0,60.0,0,1,9,2,7,55.0,1,2,9,5,26,60
康寧路三段２５號六樓之１,25.0728556,121.6074139,0,2,18,15,16,60.0,0,1,16.0,1,3,16,2,9.0,57.0,1,2,25.0,3,6,20,5,7.0,60.0,0,0,9,4,10,55.0,1,2,9,6,25,60
民權東路六段２５２號六樓,25.0679351,121.6021023,0,0,21,0,17,60.0,0,0,32.0,0,1,16,0,7.0,60.0,1,11,31.0,0,5,24,0,6.0,60.0,0,0,12,0,5,60.0,0,2,9,5,23,60
天母東路６９巷１２弄１７號五樓,25.119521,121.534895,0,1,12,0,6,60.0,2,3,11.0,4,7,22,0,0.0,26.0,2,4,54.0,1,5,21,4,15.0,60.0,1,2,8,4,14,46.0,0,0,3,7,20,60
吉利街１０６巷７號三樓,25.1178926,121.505752,0,0,11,1,4,60.0,0,2,10.0,1,5,14,4,9.0,41.0,1,14,32.0,1,4,18,5,9.0,59.0,0,0,11,5,9,49.0,1,2,7,13,26,60
建國南路一段２７９巷１０號,25.036021,121.5387296,1,6,6,2,53,60.0,1,16,42.0,2,18,25,6,29.0,50.0,1,13,27.0,3,7,16,4,38.0,60.0,0,10,19,2,14,40.0,1,4,6,6,43,60
和平東路二段１８巷７號四樓,25.0243465,121.5359941,0,1,5,3,16,39.0,0,8,21.0,2,25,35,7,18.0,38.0,10,60,60.0,5,10,17,11,57.0,60.0,0,3,6,2,14,24.0,0,2,6,13,59,60
和平東路三段２６９號十二樓,25.0223458,121.5549095,0,2,28,2,26,60.0,1,3,60.0,1,4,60,5,13.0,60.0,3,25,60.0,0,4,37,11,29.0,60.0,2,7,60,9,21,60.0,1,2,16,5,35,60
市民大道四段１５７號三樓,25.0448684,121.5511608,0,5,7,19,60,60.0,11,32,46.0,1,14,22,8,28.0,41.0,3,10,18.0,0,8,13,17,57.0,60.0,16,31,45,5,22,40.0,1,4,6,5,26,56
民權東路三段１０６巷１５弄１５號三樓,25.0600717,121.545701,1,4,8,10,33,47.0,3,18,23.0,1,9,17,10,28.0,44.0,19,25,31.0,0,3,9,9,25.0,47.0,2,9,14,4,14,34.0,1,3,5,12,46,60
吳興街２６９巷１弄１３號三樓,25.0273839,121.564117,1,7,10,22,26,32.0,1,16,29.0,3,7,11,1,15.0,27.0,15,20,23.0,3,4,6,8,24.0,41.0,2,16,22,4,14,28.0,0,2,5,7,31,54
福德街２６８巷７弄２０號四樓,25.0395906,121.5850028,0,2,20,3,23,60.0,0,1,56.0,3,8,29,0,6.0,47.0,0,2,28.0,3,8,22,8,24.0,60.0,3,9,38,2,12,48.0,0,2,9,8,42,60
健康路１６８號四樓,25.0536475,121.5582471,3,7,9,21,47,60.0,1,7,22.0,3,13,20,4,11.0,22.0,2,7,10.0,3,8,12,16,45.0,60.0,2,6,14,9,26,33.0,0,2,3,8,44,60
八德路四段６２６號四樓之３,25.0498049,121.5741697,2,3,5,3,17,41.0,6,8,20.0,2,5,11,8,18.0,26.0,0,4,5.0,2,5,10,5,29.0,48.0,1,12,17,4,15,32.0,1,2,5,7,48,60
松勤街９號十七樓,25.0323224,121.5611501,0,9,10,3,52,60.0,7,30,39.0,4,11,16,7,28.0,40.0,4,23,28.0,2,7,9,13,29.0,56.0,4,21,31,5,23,35.0,1,3,6,10,34,57
復興南路一段３５號五樓,25.0462125,121.5441552,2,4,7,10,60,60.0,9,32,49.0,4,14,20,4,32.0,50.0,4,18,27.0,3,6,8,15,46.0,60.0,10,33,46,7,21,30.0,0,4,6,12,35,60
仁愛路四段１２２巷６３號十三樓之５,25.0336154,121.5503435,2,5,5,31,60,60.0,1,18,31.0,3,7,21,10,33.0,53.0,2,14,29.0,4,10,12,5,53.0,60.0,3,29,39,9,30,46.0,1,3,8,9,31,55
信義路三段１０５號二樓之６,25.0337041,121.5388727,1,6,7,3,49,60.0,1,11,30.0,2,11,29,7,32.0,45.0,4,11,39.0,1,10,16,3,39.0,60.0,1,5,15,3,17,38.0,2,3,6,12,39,60
士商路１７５號七樓,25.094827,121.5167148,0,2,17,21,26,60.0,0,0,23.0,3,5,23,1,10.0,48.0,0,2,26.0,0,2,21,2,13.0,60.0,0,2,15,0,5,52.0,0,1,5,8,20,60
天玉街３８巷７之１號五樓,25.1206623,121.529062,0,1,12,2,54,60.0,0,3,12.0,1,8,24,0,1.0,27.0,2,8,55.0,2,6,22,6,11.0,60.0,1,1,8,7,16,51.0,0,0,4,9,27,60
士商路１７９號六樓,25.0946766,121.5173193,0,3,17,22,26,60.0,0,1,23.0,3,5,24,1,12.0,47.0,0,2,26.0,0,3,20,3,16.0,60.0,0,3,15,0,6,52.0,0,1,6,8,20,60
中山北路六段４０５巷２２之１號,25.1142355,121.5258356,0,3,13,20,57,60.0,1,5,12.0,2,9,27,0,5.0,35.0,1,7,41.0,2,7,22,3,26.0,60.0,0,4,8,8,22,52.0,0,1,5,5,24,60
天玉街３０號六樓,25.1211323,121.5289063,0,1,12,3,55,60.0,0,2,12.0,1,8,24,0,1.0,27.0,2,7,54.0,2,6,22,7,11.0,60.0,1,1,8,7,16,51.0,0,0,4,9,26,60
幽雅路３號,25.1371799,121.5124105,0,1,8,8,12,60.0,0,0,3.0,0,1,16,1,1.0,26.0,1,1,34.0,0,2,16,3,9.0,44.0,0,0,11,0,3,36.0,0,0,5,6,24,60
德行西路８８號二樓,25.1042752,121.5214395,1,1,16,1,28,60.0,4,5,22.0,0,3,28,10,14.0,46.0,2,2,51.0,1,5,23,6,24.0,60.0,2,3,16,4,12,60.0,1,2,6,11,24,60
德行西路８８號六樓之６,25.1042752,121.5214395,1,1,16,1,28,60.0,4,5,22.0,0,3,28,10,14.0,46.0,2,2,51.0,1,5,23,6,24.0,60.0,2,3,16,4,12,60.0,1,2,6,11,24,60
德行西路８８號七樓之３,25.1042752,121.5214395,1,1,16,1,28,60.0,4,5,22.0,0,3,28,10,14.0,46.0,2,2,51.0,1,5,23,6,24.0,60.0,2,3,16,4,12,60.0,1,2,6,11,24,60
德行西路８８號六樓之３,25.1042752,121.5214395,1,1,16,1,28,60.0,4,5,22.0,0,3,28,10,14.0,46.0,2,2,51.0,1,5,23,6,24.0,60.0,2,3,16,4,12,60.0,1,2,6,11,24,60
德行西路８８號六樓,25.1042752,121.5214395,1,1,16,1,28,60.0,4,5,22.0,0,3,28,10,14.0,46.0,2,2,51.0,1,5,23,6,24.0,60.0,2,3,16,4,12,60.0,1,2,6,11,24,60
磺港路１４０號十五樓之１,25.1291052,121.5029157,0,3,11,2,11,60.0,0,0,3.0,1,2,17,6,13.0,29.0,1,3,31.0,0,4,15,6,13.0,41.0,3,4,10,6,10,38.0,1,4,6,9,42,60
明水路４２７號二樓,25.0774936,121.5491581,0,1,23,2,6,60.0,1,4,58.0,1,3,37,3,7.0,60.0,0,11,60.0,2,2,25,5,10.0,60.0,0,0,31,3,8,60.0,1,1,12,11,22,60
安康路４３４巷３３號三樓,25.0662968,121.6159741,2,5,18,3,4,54.0,0,2,18.0,1,1,28,3,14.0,49.0,0,0,20.0,2,5,22,2,11.0,60.0,0,0,9,5,15,52.0,1,2,8,10,32,60
民權東路一段３６號五樓之１,25.062538,121.5239301,1,7,17,25,45,60.0,5,16,31.0,4,13,22,3,15.0,41.0,7,22,26.0,3,6,16,15,41.0,60.0,26,51,60,8,19,29.0,2,4,7,13,46,60
龍江路２７１巷６號四樓,25.0593918,121.5410629,0,2,6,9,37,57.0,3,17,25.0,1,11,17,7,35.0,56.0,20,28,31.0,0,4,7,9,32.0,58.0,2,14,27,3,25,34.0,1,3,5,12,49,60
農安街３４號九樓之１,25.0647701,121.5268633,0,4,10,19,49,56.0,3,10,21.0,3,8,16,1,16.0,32.0,5,20,23.0,3,4,9,16,36.0,53.0,9,43,54,9,20,33.0,1,5,5,12,43,60
龍江路２７１巷６號五樓,25.0593918,121.5410629,0,2,6,9,37,57.0,3,17,25.0,1,11,17,7,35.0,56.0,20,28,31.0,0,4,7,9,32.0,58.0,2,14,27,3,25,34.0,1,3,5,12,49,60
撫順街１５號十三樓之２,25.0637974,121.5213381,0,12,17,18,47,60.0,2,14,33.0,2,10,21,9,18.0,30.0,15,22,25.0,1,9,14,17,41.0,58.0,10,44,59,7,16,28.0,1,5,7,10,40,60
環山路二段２８號四樓之１１,25.0858963,121.5727702,0,3,11,2,7,56.0,0,2,31.0,0,3,16,0,9.0,50.0,0,10,48.0,3,4,19,4,12.0,60.0,0,0,6,3,12,51.0,0,2,7,10,26,60
吉林路４６１巷８號三樓,25.0676588,121.5310706,0,4,4,0,29,44.0,0,9,15.0,2,8,10,3,13.0,24.0,1,11,20.0,1,5,6,6,25.0,40.0,2,14,40,2,26,31.0,0,2,4,15,39,57
復興北路４４８號十樓之１１,25.0641073,121.5439944,1,2,4,6,14,36.0,3,7,16.0,0,3,13,7,21.0,34.0,0,20,23.0,1,2,5,4,20.0,26.0,1,3,6,3,18,26.0,1,2,3,3,27,55
江南街７１巷１６弄２９號三樓,25.0759663,121.577287,1,2,20,5,11,60.0,2,4,38.0,1,1,17,4,12.0,56.0,4,8,36.0,0,4,22,9,20.0,60.0,0,1,16,4,12,60.0,0,2,8,6,27,60
重陽路５７巷９６號九樓,25.0589615,121.5956055,4,4,19,0,1,60.0,0,0,33.0,0,2,22,1,7.0,60.0,0,0,17.0,0,3,23,0,8.0,60.0,0,0,16,0,3,57.0,0,1,9,8,24,60
八德路三段７４巷３５弄３號,25.0467898,121.5528024,2,4,10,3,60,60.0,1,34,46.0,2,16,23,1,19.0,39.0,0,13,19.0,0,9,14,13,59.0,60.0,1,27,42,4,22,35.0,0,3,6,12,30,60
崇德街３１巷５弄４號五樓,25.0246011,121.5542174,1,4,28,3,31,60.0,2,7,60.0,1,7,60,6,18.0,60.0,3,33,60.0,0,5,37,17,34.0,60.0,2,8,60,8,28,60.0,1,3,15,8,34,60
向陽路１９６巷８號五樓之６,25.056385,121.5940015,4,4,16,1,1,60.0,0,2,32.0,2,2,21,1,7.0,54.0,0,0,17.0,1,3,23,1,9.0,60.0,0,1,21,0,3,56.0,0,1,9,7,22,60
研究院路二段２巷５４弄１３號三樓,25.0486662,121.6128842,0,3,13,1,3,9.0,0,7,13.0,0,11,23,0,11.0,39.0,1,2,24.0,0,3,18,6,11.0,35.0,0,3,4,2,7,33.0,0,2,5,10,27,60
健康路１７６號五樓,25.0536379,121.5586782,3,7,10,21,46,60.0,1,7,21.0,3,13,21,4,10.0,22.0,2,7,10.0,3,8,13,15,46.0,60.0,2,7,14,9,27,33.0,0,2,3,6,44,60
園區街２６號十四樓之１,25.0592639,121.6129429,2,6,17,2,5,54.0,0,4,19.0,0,3,29,9,21.0,50.0,0,0,31.0,2,2,24,3,11.0,52.0,0,2,6,1,4,51.0,1,4,7,10,31,60
八德路三段１５８巷７弄９號三樓,25.0474276,121.5554527,0,5,9,13,58,60.0,1,21,43.0,5,13,24,2,16.0,38.0,0,11,17.0,0,8,12,14,55.0,60.0,1,24,36,3,18,38.0,0,4,5,11,26,56
福興路４巷６弄２９號五樓,25.004191,121.552328,2,3,18,1,17,55.0,0,0,12.0,1,3,45,3,7.0,60.0,2,10,60.0,3,7,32,3,12.0,60.0,1,1,12,4,5,53.0,0,2,11,8,24,60
溪口街３６巷３號三樓,24.9953747,121.5398603,4,6,22,9,13,60.0,0,1,16.0,0,6,45,9,13.0,58.0,2,10,60.0,2,9,40,17,28.0,60.0,0,2,13,6,14,60.0,1,2,10,9,27,60
忠孝東路四段２２０號十三樓,25.0412307,121.5533611,0,4,8,42,60,60.0,7,22,41.0,0,13,24,10,26.0,47.0,4,6,18.0,1,5,13,19,49.0,60.0,14,32,41,3,20,39.0,2,4,5,4,30,53
羅斯福路三段１２８巷２０號二樓之２,25.0201153,121.527553,0,2,5,6,19,35.0,2,8,11.0,5,15,24,4,15.0,24.0,4,31,60.0,4,9,15,26,58.0,60.0,2,3,8,5,12,26.0,1,3,3,13,46,60
民權東路六段２１０巷２３號二樓,25.0666747,121.5977841,0,1,21,0,18,60.0,0,1,36.0,0,4,19,0,2.0,60.0,0,12,32.0,0,2,24,0,3.0,60.0,0,0,13,1,2,60.0,0,0,12,6,22,60
保安街７２巷３號三樓之２,25.0588261,121.5122149,8,14,24,6,27,49.0,6,23,50.0,8,14,21,2,16.0,38.0,2,4,17.0,3,10,11,11,28.0,45.0,5,9,31,6,15,25.0,1,3,7,7,26,52
東園街６６巷２４弄１０號九樓之１,25.0248005,121.4955213,2,3,7,8,10,11.0,0,1,3.0,2,4,6,0,3.0,13.0,0,2,2.0,3,9,12,10,20.0,23.0,3,4,6,7,15,24.0,0,0,1,10,28,56
南京東路三段８９巷１５弄６號二樓,25.0531913,121.538801,1,5,5,5,44,60.0,2,14,35.0,3,10,17,6,32.0,54.0,5,32,45.0,1,8,10,11,46.0,60.0,5,25,50,4,18,31.0,0,3,4,18,52,60
新豐街７１號七樓,25.1402381,121.7899141,1,1,7,0,2,18.0,1,1,1.0,0,1,4,3,5.0,21.0,0,0,22.0,0,1,7,2,3.0,27.0,0,0,1,2,5,16.0,0,0,0,1,4,22
林森北路６５號九樓之１,25.048397,121.5245349,10,19,23,9,47,60.0,3,43,60.0,4,19,34,6,38.0,57.0,3,19,45.0,0,3,9,9,52.0,60.0,42,60,60,3,12,25.0,1,4,8,10,38,60
南京東路二段１１５巷３弄１之２號三樓,25.0533186,121.5338831,1,4,9,12,32,60.0,3,16,36.0,3,8,16,14,30.0,49.0,2,26,43.0,2,5,7,10,45.0,60.0,11,60,60,2,16,31.0,1,2,5,14,47,60
新明路４２８巷１號十六樓之８,25.05456,121.57951,1,2,4,3,6,27.0,1,15,21.0,0,2,6,0,10.0,15.0,0,0,2.0,1,4,9,3,11.0,27.0,2,4,9,2,11,24.0,0,1,2,12,34,59
內湖路三段６０巷１２弄４１號五樓,25.0890851,121.591575,0,1,11,0,12,60.0,0,1,10.0,0,2,11,0,7.0,34.0,0,9,34.0,1,2,13,2,12.0,51.0,1,3,6,2,7,35.0,0,1,6,7,23,60
五常街１１巷３號十三樓之１,25.064589,121.537919,1,1,5,2,19,37.0,4,7,11.0,3,7,11,8,23.0,29.0,0,23,25.0,1,3,7,4,23.0,39.0,0,6,22,13,22,36.0,0,2,3,4,30,60
錦州街３２號七樓之４,25.0601178,121.5249207,2,7,19,25,55,60.0,6,24,36.0,3,14,25,3,23.0,44.0,4,21,26.0,2,8,14,12,43.0,60.0,33,60,60,5,20,31.0,1,5,7,12,42,60
新生北路三段８８巷３４號五樓,25.0678355,121.5265079,0,4,7,16,26,56.0,2,8,13.0,1,6,13,2,15.0,28.0,8,19,21.0,3,3,9,8,30.0,45.0,6,29,43,6,16,32.0,0,3,5,14,40,58
長順街２０號四樓,22.3363742,114.1465829,1,1,7,4,11,60.0,43,60,60.0,2,4,15,4,11.0,57.0,11,20,60.0,3,15,50,14,41.0,60.0,1,1,14,11,31,60.0,1,3,9,5,19,60
東園街３０號二樓之３,25.027052,121.495833,1,6,8,7,10,19.0,1,3,6.0,1,5,7,0,10.0,16.0,1,2,2.0,4,11,12,9,20.0,27.0,4,6,9,6,19,29.0,0,1,1,7,35,60
東園街３０號四樓之３,25.027052,121.495833,1,6,8,7,10,19.0,1,3,6.0,1,5,7,0,10.0,16.0,1,2,2.0,4,11,12,9,20.0,27.0,4,6,9,6,19,29.0,0,1,1,7,35,60
延平北路四段１７５號三樓,25.0735291,121.5115042,2,5,6,3,6,10.0,1,4,9.0,2,5,9,2,10.0,19.0,0,2,13.0,1,3,8,3,16.0,21.0,0,2,7,1,4,12.0,0,1,2,9,24,42
開封街二段３６號六樓,25.0462354,121.5078633,5,15,23,5,53,60.0,20,43,58.0,4,14,28,11,36.0,55.0,3,27,34.0,1,3,6,3,28.0,48.0,16,25,33,2,16,24.0,2,4,6,9,30,39
西昌街１７１之２號二樓,25.0389082,121.5007413,4,11,17,30,38,42.0,4,24,28.0,2,10,15,6,28.0,35.0,5,10,14.0,1,5,10,8,14.0,24.0,6,26,29,9,21,27.0,1,2,3,11,35,60
華西街２１巷３之１號四樓,25.0388908,121.4986803,5,11,17,12,37,42.0,4,17,26.0,2,8,13,2,22.0,32.0,0,8,12.0,2,5,9,5,14.0,20.0,6,15,29,6,19,26.0,1,1,3,13,35,56
桂林路１０９號十四樓之２,25.0385533,121.5008431,4,11,17,30,38,42.0,5,23,28.0,2,10,21,7,28.0,35.0,6,10,14.0,1,5,10,9,14.0,25.0,6,25,29,10,21,29.0,1,2,3,12,39,60
桂林路１０９號十五樓之２,25.0385533,121.5008431,4,11,17,30,38,42.0,5,23,28.0,2,10,21,7,28.0,35.0,6,10,14.0,1,5,10,9,14.0,25.0,6,25,29,10,21,29.0,1,2,3,12,39,60
西園路二段１３７號九樓,25.0295627,121.496215,1,7,11,3,19,26.0,1,6,6.0,1,6,9,1,13.0,18.0,2,2,3.0,4,11,13,7,21.0,30.0,2,9,11,5,22,31.0,0,1,1,9,40,60
桂林路１０９號十二樓之８,25.0385533,121.5008431,4,11,17,30,38,42.0,5,23,28.0,2,10,21,7,28.0,35.0,6,10,14.0,1,5,10,9,14.0,25.0,6,25,29,10,21,29.0,1,2,3,12,39,60
木柵路四段１５９巷１７０弄１３號二樓,25.0038983,121.5774708,0,0,7,0,1,23.0,0,0,2.0,0,1,20,0,10.0,27.0,0,0,27.0,1,1,12,0,6.0,46.0,0,0,2,0,1,22.0,0,2,6,1,13,60
試院路１４４巷４弄２４號七樓,24.9907163,121.5478119,1,5,19,1,12,60.0,0,0,8.0,4,7,35,3,15.0,52.0,9,15,60.0,1,9,36,6,33.0,60.0,0,1,11,1,10,60.0,0,1,10,3,18,60
萬隆街７４之１號四樓,25.0011796,121.5367743,1,2,8,1,3,13.0,1,2,2.0,2,4,7,3,6.0,18.0,0,12,26.0,4,5,11,3,23.0,40.0,0,2,4,6,11,22.0,1,1,2,8,33,53
木新路三段５０巷１１弄１２號五樓,24.9832922,121.5635884,1,2,18,3,5,60.0,0,0,5.0,1,8,37,0,3.0,60.0,0,5,50.0,2,5,33,5,18.0,60.0,0,1,9,4,12,58.0,0,0,9,9,32,60
萬寧街２３巷４號二樓,25.0037038,121.5646247,1,2,13,0,17,56.0,0,0,2.0,1,2,32,2,12.0,41.0,0,1,60.0,1,3,27,6,11.0,60.0,0,0,9,1,2,39.0,0,3,8,12,23,60
溫州街７６號七樓,25.0194711,121.5327278,1,3,4,7,16,24.0,2,7,12.0,6,19,32,5,21.0,28.0,10,60,60.0,4,10,13,29,47.0,60.0,1,5,5,4,9,15.0,1,2,4,14,46,60
和平東路三段４６４巷６號五樓,25.0168885,121.5599918,0,1,24,3,3,60.0,0,1,39.0,0,2,43,3,6.0,60.0,0,9,60.0,0,0,32,1,8.0,60.0,0,3,37,2,5,60.0,1,1,12,7,26,60
承德路四段４８巷４號二樓,25.0812761,121.5224709,0,3,24,2,4,60.0,2,8,31.0,0,2,31,2,6.0,60.0,0,10,47.0,1,2,22,1,9.0,60.0,4,6,51,3,7,60.0,1,1,9,10,27,60
致遠二路８７巷２６號四樓,25.1165829,121.5108129,0,7,12,4,15,60.0,1,2,13.0,3,8,23,2,12.0,43.0,4,21,34.0,3,5,20,7,14.0,60.0,0,3,13,8,15,57.0,0,2,7,8,27,60
致遠二路９５巷４２號二樓,25.1169992,121.5105732,0,7,12,4,15,60.0,1,2,13.0,3,8,22,1,12.0,43.0,7,21,34.0,3,5,20,7,14.0,60.0,0,3,13,8,15,57.0,0,2,7,9,28,60
尊賢街２６４巷４５號三樓,25.1176774,121.5087669,0,7,12,1,10,60.0,1,3,12.0,1,7,18,2,12.0,43.0,1,22,33.0,3,5,21,7,14.0,60.0,0,3,12,7,11,58.0,1,2,7,6,28,60
中和街３８２巷２弄１８號二樓,25.1424226,121.4990436,0,2,4,2,10,23.0,0,0,1.0,2,5,7,0,2.0,21.0,1,3,9.0,1,6,13,5,11.0,26.0,1,4,7,3,9,19.0,0,1,5,2,26,60
中山北路六段４１９巷２４號三樓,25.114858,121.526613,0,1,11,20,56,60.0,1,6,12.0,1,8,27,0,2.0,35.0,1,8,44.0,2,7,22,2,25.0,60.0,0,5,8,10,23,52.0,0,1,5,7,23,60
德行東路３６５巷５號四樓,25.1108829,121.53876,0,0,15,1,31,60.0,1,5,18.0,1,6,31,0,0.0,46.0,1,4,60.0,1,6,23,3,14.0,60.0,1,1,10,1,12,49.0,0,0,4,0,11,60
中山北路七段１４１巷１４弄１之２號四樓,25.1235045,121.5306443,1,1,12,1,12,60.0,0,2,11.0,2,6,23,0,0.0,25.0,1,2,46.0,1,5,20,8,10.0,60.0,1,1,8,3,12,50.0,0,0,4,11,22,60
福林路２５５巷７號五樓,25.0988139,121.5350289,1,1,12,0,31,60.0,0,0,21.0,0,3,25,0,5.0,39.0,0,8,45.0,1,4,21,5,18.0,60.0,0,0,14,1,4,50.0,0,0,7,11,30,60
行義路１２之２號七樓,25.124638,121.5265405,0,1,10,0,35,60.0,0,0,11.0,0,5,24,0,1.0,29.0,1,6,47.0,0,2,20,1,8.0,60.0,0,1,10,2,11,55.0,0,0,5,9,23,60
實踐街１４號二樓,25.1147871,121.5078815,0,6,11,3,6,60.0,0,3,12.0,0,5,20,0,12.0,42.0,1,10,33.0,2,5,19,5,14.0,60.0,0,2,11,6,13,54.0,0,2,7,5,24,60
實踐街４１號,25.1153003,121.5091659,0,7,11,4,7,60.0,0,2,14.0,2,7,22,0,12.0,42.0,1,14,33.0,2,5,20,7,14.0,60.0,0,3,11,5,13,56.0,0,2,7,5,25,60
福港街２５９巷１３弄１０之１號二樓,25.0844209,121.518519,2,2,19,1,8,60.0,1,10,27.0,1,3,27,0,9.0,57.0,0,10,32.0,1,2,22,6,12.0,60.0,2,7,26,5,9,48.0,0,1,7,6,28,60
關渡路６０之１號十五樓,25.11952,121.468793,2,2,4,2,3,18.0,0,0,3.0,0,2,12,0,1.0,7.0,1,2,36.0,0,3,5,4,6.0,20.0,1,1,1,2,4,16.0,0,1,4,6,14,39
福港街１６０巷２８號二樓,25.0871291,121.516999,2,3,18,1,9,60.0,0,10,26.0,1,4,22,0,6.0,46.0,0,2,29.0,1,1,20,3,15.0,60.0,1,8,23,3,11,46.0,0,1,5,4,25,60
石牌路二段３１５巷３４弄４號五樓,25.1236465,121.5222094,0,3,12,28,56,60.0,0,1,13.0,1,7,23,0,5.0,37.0,0,24,49.0,0,3,21,0,8.0,60.0,0,3,12,2,10,59.0,0,0,7,4,21,60
延平北路六段２５８巷１８號三樓,25.0899789,121.5038888,1,1,18,1,4,60.0,0,4,32.0,1,1,35,1,1.0,54.0,0,0,18.0,1,2,17,4,5.0,60.0,2,2,20,3,6,58.0,0,0,6,5,12,60
至誠路二段３９之１號三樓,25.1015731,121.5287926,0,2,14,2,35,60.0,0,4,23.0,0,3,32,5,19.0,39.0,1,1,48.0,2,6,23,7,31.0,60.0,1,2,15,3,11,52.0,0,2,5,11,36,60
清江路２５巷１６號九樓,25.1314253,121.5024179,2,3,11,6,14,60.0,0,0,3.0,0,3,17,5,11.0,29.0,1,2,31.0,1,6,16,8,17.0,39.0,3,5,10,4,11,35.0,1,3,6,5,39,60
光明路１５１巷８號四樓之２,25.1350651,121.502325,3,3,7,8,23,56.0,0,0,3.0,1,5,13,3,8.0,29.0,0,2,27.0,3,6,15,10,19.0,37.0,3,5,8,4,13,28.0,1,2,5,12,38,60
金山南路二段１３８號十樓之２,25.029565,121.526178,0,2,14,5,37,43.0,6,14,15.0,6,20,39,7,22.0,43.0,14,25,32.0,3,10,19,15,56.0,60.0,0,2,5,7,23,33.0,1,3,5,12,46,60
金山南路二段１８８號十四樓之１,25.0282026,121.5261464,1,2,13,6,36,43.0,4,14,14.0,6,17,37,7,25.0,38.0,17,23,32.0,2,10,17,20,55.0,60.0,0,2,5,6,21,31.0,1,4,5,11,55,60
仁愛路四段２３０號五樓之１,25.037511,121.5521799,0,3,6,42,60,60.0,4,24,36.0,3,10,21,13,33.0,47.0,2,11,18.0,3,7,13,16,46.0,60.0,14,30,43,9,28,41.0,2,5,6,4,26,57
大安路一段１０之１號五樓,25.0446503,121.5461372,1,6,6,23,60,60.0,19,35,43.0,5,11,23,8,30.0,51.0,4,12,27.0,2,7,11,13,60.0,60.0,12,36,44,9,22,32.0,1,4,6,8,36,60
