,subway_station_500m,subway_station_1000m,subway_station_3000m,police_500m,police_1000m,police_3000m,primary_school_500m,primary_school_1000m,primary_school_3000m,university_500m,university_1000m,university_3000m,library_500m,library_1000m,library_3000m,night_club_500m,night_club_1000m,night_club_3000m,shopping_mall_500m,shopping_mall_1000m,shopping_mall_3000m,supermarket_500m,supermarket_1000m,supermarket_3000m,bus_station_500m,bus_station_1000m,bus_station_3000m,park_500m,park_1000m,park_3000m,church_500m,church_1000m,church_3000m,hospital_500m,hospital_1000m,hospital_3000m,Transaction Date,Total Cost(NTD),Cost per Sqaure Meter,Building Completion Date,Transacted Floor,Total Floor,Total Area Transacted (Sqaure Meter),Bed Rooms,Living/Dining Rooms,Bathrooms,Main construction Method,Type of Building,transaction year,time delta,time delta year,500_label,1km_label,3km_label,500_price_label,1km_price_label,3km_price_label,house_no_price_label,house_price_label,latitude,longitude,geometry,TOWNCODE,TOWNNAME,VILLNAME,VILLENG,TOWNNAME_EN,COUNTYNAME,TTL_INCOME,AVG,MEDIAN,QUANTILE1,QUANTILE3,STD,VAR,edu_age_15up_total,edu_doctor,edu_master,edu_undergrad,edu_cc,edu_senior,edu_junior,edu_primary
737,0.0,0.0,4.0,0.0,1.0,7.0,1.0,2.0,13.0,1.0,1.0,29.0,0.0,1.0,12.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,2.0,28.0,1.0,1.0,22.0,9.0,21.0,60.0,2.0,7.0,30.0,8.0,12.0,57.0,2020-05-19,10500000,156553,2013-05-31,2,5.0,67.07,1,1,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,2545 days,6.0,2,0,2,3,3,3,2,1,25.1404887,121.5120425,POINT (121.5120425 25.1404887),63000120.0,北投區,林泉里,Linquan Vil.,,臺北市,709151.0,736.0,467.0,237,969,894.85,121.64,2739.0,19.0,214.0,701.0,357.0,587.0,182.0,175.0
738,0.0,1.0,5.0,0.0,1.0,7.0,1.0,2.0,12.0,1.0,1.0,30.0,0.0,1.0,13.0,0.0,1.0,8.0,0.0,0.0,3.0,0.0,4.0,29.0,1.0,1.0,23.0,11.0,24.0,60.0,4.0,9.0,32.0,8.0,13.0,57.0,2020-05-19,10100000,124457,2016-10-19,2,5.0,100.6,2,2,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,1308 days,3.0,2,0,2,1,1,1,2,1,25.1394123,121.5110991,POINT (121.5110991 25.1394123),63000120.0,北投區,林泉里,Linquan Vil.,,臺北市,709151.0,736.0,467.0,237,969,894.85,121.64,2739.0,19.0,214.0,701.0,357.0,587.0,182.0,175.0
739,0.0,0.0,5.0,0.0,1.0,8.0,0.0,2.0,16.0,1.0,1.0,34.0,0.0,1.0,16.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,3.0,36.0,1.0,1.0,26.0,6.0,24.0,60.0,3.0,9.0,44.0,8.0,12.0,60.0,2020-03-13,82000000,151479,1977-02-16,3,3.0,541.33,4,2,3,Reinforced Concrete,Townhouse,2020,15731 days,43.0,2,0,1,3,3,3,1,1,25.1371799,121.5124105,POINT (121.5124105 25.1371799),63000120.0,北投區,林泉里,Linquan Vil.,,臺北市,709151.0,736.0,467.0,237,969,894.85,121.64,2739.0,19.0,214.0,701.0,357.0,587.0,182.0,175.0
740,2.0,3.0,4.0,1.0,4.0,5.0,1.0,9.0,15.0,0.0,3.0,6.0,2.0,10.0,14.0,6.0,11.0,18.0,3.0,7.0,16.0,7.0,19.0,27.0,7.0,16.0,23.0,15.0,45.0,60.0,9.0,39.0,52.0,8.0,32.0,36.0,2020-04-15,16400000,145030,1969-12-10,3,4.0,113.08,3,2,1,Reinforced Brick,Apartment (Below 5F without Elevator),2020,18389 days,50.0,0,2,2,1,1,1,2,1,25.044945,121.578114,POINT (121.578114 25.044945),63000020.0,信義區,永春里,Yongchun Vil.,Xinyi,臺北市,1351189.0,848.0,542.0,272,1111,951.07,112.13,4306.0,22.0,404.0,1230.0,513.0,797.0,266.0,358.0
741,1.0,3.0,4.0,1.0,4.0,5.0,1.0,10.0,15.0,0.0,3.0,6.0,2.0,10.0,14.0,5.0,13.0,18.0,3.0,6.0,14.0,7.0,19.0,26.0,8.0,16.0,22.0,16.0,46.0,60.0,9.0,40.0,52.0,6.0,31.0,35.0,2020-04-28,11000000,156941,1972-02-05,3,3.0,70.09,3,1,3,Reinforced Brick,Townhouse,2020,17615 days,48.0,0,1,2,3,3,3,2,1,25.045051,121.578621,POINT (121.578621 25.045051),63000020.0,信義區,永春里,Yongchun Vil.,Xinyi,臺北市,1351189.0,848.0,542.0,272,1111,951.07,112.13,4306.0,22.0,404.0,1230.0,513.0,797.0,266.0,358.0
742,1.0,3.0,3.0,1.0,4.0,5.0,3.0,10.0,14.0,0.0,1.0,5.0,4.0,9.0,13.0,4.0,13.0,15.0,1.0,6.0,10.0,9.0,20.0,24.0,8.0,16.0,18.0,16.0,40.0,60.0,8.0,32.0,48.0,9.0,29.0,35.0,2020-04-25,26350000,189214,1983-12-20,3,7.0,139.26,4,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,13276 days,36.0,0,2,2,3,3,3,0,0,25.044905,121.580533,POINT (121.580533 25.044905),63000020.0,信義區,永春里,Yongchun Vil.,Xinyi,臺北市,1351189.0,848.0,542.0,272,1111,951.07,112.13,4306.0,22.0,404.0,1230.0,513.0,797.0,266.0,358.0
743,2.0,3.0,4.0,1.0,4.0,8.0,2.0,11.0,15.0,0.0,4.0,5.0,3.0,12.0,13.0,7.0,13.0,17.0,1.0,5.0,16.0,10.0,19.0,27.0,5.0,16.0,23.0,15.0,45.0,60.0,13.0,37.0,47.0,8.0,30.0,36.0,2020-06-18,19000000,154472,1982-11-19,2,5.0,123.0,3,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,13726 days,37.0,0,2,2,3,3,3,2,1,25.042759,121.578878,POINT (121.578878 25.042759),63000020.0,信義區,永春里,Yongchun Vil.,Xinyi,臺北市,1351189.0,848.0,542.0,272,1111,951.07,112.13,4306.0,22.0,404.0,1230.0,513.0,797.0,266.0,358.0
744,1.0,1.0,4.0,0.0,4.0,9.0,1.0,6.0,10.0,4.0,8.0,10.0,1.0,7.0,15.0,6.0,8.0,14.0,0.0,9.0,16.0,8.0,22.0,32.0,3.0,9.0,22.0,8.0,32.0,60.0,11.0,37.0,60.0,7.0,32.0,44.0,2020-03-25,12000000,216450,2009-03-31,2,18.0,55.44,1,1,1,Reinforced Concrete,Studio,2020,4012 days,10.0,0,2,2,0,0,0,2,0,25.051652,121.564802,POINT (121.564802 25.051652),63000010.0,松山區,安平里,Anping Vil.,Songshan,臺北市,2599549.0,872.0,507.0,237,1085,1404.16,160.97,7270.0,67.0,699.0,2295.0,890.0,1305.0,385.0,546.0
745,1.0,1.0,2.0,0.0,4.0,7.0,2.0,7.0,11.0,2.0,7.0,10.0,1.0,4.0,13.0,6.0,8.0,12.0,0.0,6.0,15.0,9.0,21.0,32.0,3.0,8.0,17.0,11.0,37.0,60.0,9.0,36.0,53.0,5.0,32.0,36.0,2020-04-23,10200000,327133,1960-08-25,4,2.0,31.18,3,1,2,Reinforced Brick,Townhouse,2020,21791 days,59.0,0,2,2,2,2,2,2,2,25.0533579,121.5663034,POINT (121.5663034 25.0533579),63000010.0,松山區,安平里,Anping Vil.,Songshan,臺北市,2599549.0,872.0,507.0,237,1085,1404.16,160.97,7270.0,67.0,699.0,2295.0,890.0,1305.0,385.0,546.0
746,0.0,2.0,3.0,0.0,2.0,8.0,0.0,6.0,9.0,2.0,7.0,8.0,0.0,4.0,10.0,6.0,8.0,15.0,2.0,9.0,23.0,4.0,20.0,35.0,0.0,14.0,21.0,9.0,35.0,60.0,9.0,23.0,53.0,3.0,14.0,44.0,2020-04-26,11800000,177764,1993-03-22,2,5.0,66.38,2,2,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,9897 days,27.0,2,2,2,3,3,3,2,0,25.0522113,121.5694025,POINT (121.5694025 25.0522113),63000010.0,松山區,安平里,Anping Vil.,Songshan,臺北市,2599549.0,872.0,507.0,237,1085,1404.16,160.97,7270.0,67.0,699.0,2295.0,890.0,1305.0,385.0,546.0
747,1.0,1.0,4.0,0.0,4.0,9.0,1.0,6.0,10.0,4.0,8.0,10.0,1.0,7.0,15.0,6.0,8.0,14.0,0.0,9.0,16.0,8.0,22.0,32.0,3.0,9.0,22.0,8.0,32.0,60.0,11.0,37.0,60.0,7.0,32.0,44.0,2020-05-15,13830000,202964,2009-03-31,11,18.0,68.14,1,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,4063 days,11.0,0,2,2,3,3,3,2,0,25.051652,121.564802,POINT (121.564802 25.051652),63000010.0,松山區,安平里,Anping Vil.,Songshan,臺北市,2599549.0,872.0,507.0,237,1085,1404.16,160.97,7270.0,67.0,699.0,2295.0,890.0,1305.0,385.0,546.0
748,1.0,1.0,2.0,0.0,4.0,8.0,2.0,7.0,11.0,2.0,7.0,10.0,1.0,6.0,14.0,4.0,8.0,12.0,0.0,6.0,13.0,10.0,23.0,32.0,3.0,7.0,15.0,10.0,34.0,60.0,8.0,35.0,55.0,4.0,32.0,35.0,2020-05-04,24380000,200395,2011-05-30,3,7.0,121.66,2,2,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,3262 days,8.0,0,2,2,3,3,3,2,0,25.0533169,121.5652247,POINT (121.5652247 25.0533169),63000010.0,松山區,安平里,Anping Vil.,Songshan,臺北市,2599549.0,872.0,507.0,237,1085,1404.16,160.97,7270.0,67.0,699.0,2295.0,890.0,1305.0,385.0,546.0
749,1.0,1.0,4.0,0.0,4.0,9.0,1.0,6.0,10.0,4.0,8.0,10.0,1.0,7.0,15.0,6.0,8.0,14.0,0.0,9.0,16.0,8.0,22.0,32.0,3.0,9.0,22.0,8.0,32.0,60.0,11.0,37.0,60.0,7.0,32.0,44.0,2020-05-04,13000000,242176,2009-03-31,14,18.0,53.68,1,1,1,Reinforced Concrete,Studio,2020,4052 days,11.0,0,2,2,0,0,0,2,0,25.051652,121.564802,POINT (121.564802 25.051652),63000010.0,松山區,安平里,Anping Vil.,Songshan,臺北市,2599549.0,872.0,507.0,237,1085,1404.16,160.97,7270.0,67.0,699.0,2295.0,890.0,1305.0,385.0,546.0
750,1.0,2.0,3.0,0.0,2.0,7.0,0.0,6.0,10.0,2.0,7.0,9.0,1.0,6.0,13.0,6.0,9.0,13.0,1.0,7.0,20.0,4.0,21.0,33.0,1.0,12.0,25.0,11.0,33.0,60.0,10.0,28.0,53.0,5.0,13.0,42.0,2020-05-12,11500000,225313,1969-10-27,1,4.0,51.04,1,2,1,Reinforced Brick,Apartment (Below 5F without Elevator),2020,18460 days,50.0,0,2,2,0,0,0,2,0,25.0518386,121.5678417,POINT (121.5678417 25.0518386),63000010.0,松山區,安平里,Anping Vil.,Songshan,臺北市,2599549.0,872.0,507.0,237,1085,1404.16,160.97,7270.0,67.0,699.0,2295.0,890.0,1305.0,385.0,546.0
751,1.0,1.0,3.0,0.0,4.0,7.0,1.0,6.0,11.0,2.0,7.0,10.0,1.0,6.0,13.0,6.0,8.0,11.0,1.0,6.0,20.0,6.0,21.0,33.0,2.0,9.0,25.0,11.0,34.0,60.0,10.0,31.0,54.0,5.0,30.0,40.0,2020-04-26,16500000,198103,1985-08-09,3,5.0,83.29,2,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,12679 days,34.0,0,2,2,3,3,3,2,0,25.052319,121.5669339,POINT (121.5669339 25.052319),63000010.0,松山區,安平里,Anping Vil.,Songshan,臺北市,2599549.0,872.0,507.0,237,1085,1404.16,160.97,7270.0,67.0,699.0,2295.0,890.0,1305.0,385.0,546.0
752,1.0,1.0,4.0,0.0,4.0,9.0,1.0,6.0,10.0,4.0,8.0,10.0,1.0,7.0,15.0,6.0,8.0,14.0,0.0,9.0,16.0,8.0,22.0,32.0,3.0,9.0,22.0,8.0,32.0,60.0,11.0,37.0,60.0,7.0,32.0,44.0,2020-05-03,14580000,247959,2009-03-31,16,18.0,58.8,1,1,1,Reinforced Concrete,Studio,2020,4051 days,11.0,0,2,2,0,0,0,2,0,25.051652,121.564802,POINT (121.564802 25.051652),63000010.0,松山區,安平里,Anping Vil.,Songshan,臺北市,2599549.0,872.0,507.0,237,1085,1404.16,160.97,7270.0,67.0,699.0,2295.0,890.0,1305.0,385.0,546.0
753,1.0,1.0,4.0,0.0,4.0,9.0,1.0,6.0,10.0,4.0,8.0,10.0,1.0,7.0,15.0,6.0,8.0,14.0,0.0,9.0,16.0,8.0,22.0,32.0,3.0,9.0,22.0,8.0,32.0,60.0,11.0,37.0,60.0,7.0,32.0,44.0,2020-06-08,19500000,250225,2009-03-31,8,18.0,77.93,2,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,4087 days,11.0,0,2,2,0,0,0,2,0,25.051652,121.564802,POINT (121.564802 25.051652),63000010.0,松山區,安平里,Anping Vil.,Songshan,臺北市,2599549.0,872.0,507.0,237,1085,1404.16,160.97,7270.0,67.0,699.0,2295.0,890.0,1305.0,385.0,546.0
754,1.0,1.0,4.0,0.0,4.0,9.0,1.0,6.0,10.0,4.0,8.0,10.0,1.0,7.0,15.0,6.0,8.0,14.0,0.0,9.0,16.0,8.0,22.0,32.0,3.0,9.0,22.0,8.0,32.0,60.0,11.0,37.0,60.0,7.0,32.0,44.0,2020-05-17,10400000,229125,2009-03-31,6,18.0,45.39,1,1,1,Reinforced Concrete,Studio,2020,4065 days,11.0,0,2,2,0,0,0,2,0,25.051652,121.564802,POINT (121.564802 25.051652),63000010.0,松山區,安平里,Anping Vil.,Songshan,臺北市,2599549.0,872.0,507.0,237,1085,1404.16,160.97,7270.0,67.0,699.0,2295.0,890.0,1305.0,385.0,546.0
755,1.0,1.0,2.0,0.0,4.0,6.0,1.0,6.0,11.0,2.0,6.0,10.0,1.0,4.0,10.0,6.0,8.0,12.0,0.0,7.0,21.0,8.0,22.0,33.0,2.0,9.0,19.0,11.0,34.0,60.0,8.0,32.0,52.0,5.0,23.0,35.0,2020-05-13,18000000,178678,1982-12-06,4,5.0,100.74,3,2,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,13673 days,37.0,0,2,2,3,3,3,2,0,25.0536781,121.5672468,POINT (121.5672468 25.0536781),63000010.0,松山區,安平里,Anping Vil.,Songshan,臺北市,2599549.0,872.0,507.0,237,1085,1404.16,160.97,7270.0,67.0,699.0,2295.0,890.0,1305.0,385.0,546.0
756,1.0,1.0,2.0,0.0,4.0,6.0,2.0,6.0,11.0,2.0,7.0,10.0,1.0,3.0,10.0,6.0,8.0,10.0,0.0,6.0,18.0,9.0,21.0,32.0,3.0,9.0,17.0,11.0,37.0,59.0,8.0,33.0,51.0,5.0,24.0,35.0,2020-05-26,85000000,294041,2011-07-06,3,15.0,340.99,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,3247 days,8.0,0,2,2,0,0,0,1,2,25.0541093,121.5667963,POINT (121.5667963 25.0541093),63000010.0,松山區,安平里,Anping Vil.,Songshan,臺北市,2599549.0,872.0,507.0,237,1085,1404.16,160.97,7270.0,67.0,699.0,2295.0,890.0,1305.0,385.0,546.0
757,1.0,1.0,3.0,0.0,4.0,7.0,2.0,7.0,12.0,3.0,9.0,10.0,1.0,6.0,16.0,5.0,8.0,13.0,1.0,8.0,11.0,9.0,21.0,32.0,4.0,8.0,17.0,8.0,35.0,60.0,10.0,40.0,60.0,7.0,32.0,43.0,2020-06-19,34200000,255414,2014-05-30,5,11.0,133.9,2,2,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,2212 days,6.0,0,2,2,0,0,0,0,0,25.0526141,121.5639624,POINT (121.5639624 25.0526141),63000010.0,松山區,安平里,Anping Vil.,Songshan,臺北市,2599549.0,872.0,507.0,237,1085,1404.16,160.97,7270.0,67.0,699.0,2295.0,890.0,1305.0,385.0,546.0
758,1.0,1.0,4.0,0.0,4.0,9.0,1.0,6.0,10.0,4.0,8.0,10.0,1.0,7.0,15.0,6.0,8.0,14.0,0.0,9.0,16.0,8.0,22.0,32.0,3.0,9.0,22.0,8.0,32.0,60.0,11.0,37.0,60.0,7.0,32.0,44.0,2020-06-14,13200000,237881,2009-03-31,14,18.0,55.49,1,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,4093 days,11.0,0,2,2,0,0,0,2,0,25.051652,121.564802,POINT (121.564802 25.051652),63000010.0,松山區,安平里,Anping Vil.,Songshan,臺北市,2599549.0,872.0,507.0,237,1085,1404.16,160.97,7270.0,67.0,699.0,2295.0,890.0,1305.0,385.0,546.0
